category,base_rating,preference,visit_duration_minutes,personalized_rating
hotel,4.7,Friends,30.0,4.7925368179113175
attraction,4.5,Solo,72.0,4.796647085633292
attraction,4.5,Family,117.0,4.8372616130858725
attraction,4.5,Couple,99.00000000000001,4.634492956626087
attraction,4.5,Friends,108.0,4.782739199399278
attraction,4.6,Solo,72.0,4.767266677747134
attraction,4.6,Family,117.0,4.997095355200709
attraction,4.6,Couple,99.00000000000001,4.8122421916469715
attraction,4.6,Friends,108.0,4.785500953534354
attraction,4.7,Solo,72.0,4.8832122493924475
attraction,4.7,Family,117.0,4.9621573344178955
attraction,4.7,Couple,99.00000000000001,4.761164963640816
attraction,4.7,Friends,108.0,4.978450051009947
attraction,4.6,Solo,72.0,4.898338109777237
attraction,4.6,Family,117.0,4.8205684263727955
attraction,4.6,Couple,99.00000000000001,4.796468675829649
attraction,4.6,Friends,108.0,4.717208736630388
attraction,4.5,Solo,72.0,4.7474071748655735
attraction,4.5,Family,117.0,4.816311674298219
attraction,4.5,Couple,99.00000000000001,4.6513958845969015
attraction,4.5,Friends,108.0,4.633350439652799
attraction,4.8,Solo,72.0,5.0
attraction,4.8,Family,117.0,5.0
attraction,4.8,Couple,99.00000000000001,5.0
attraction,4.8,Friends,108.0,5.0
attraction,4.4,Solo,72.0,4.5933074808761765
attraction,4.4,Family,117.0,4.798114435258792
attraction,4.4,Couple,99.00000000000001,4.60547066516615
attraction,4.4,Friends,108.0,4.546940269040259
attraction,4.3,Solo,72.0,4.503104952289983
attraction,4.3,Family,117.0,4.6399264194345875
attraction,4.3,Couple,99.00000000000001,4.381825576511132
attraction,4.3,Friends,108.0,4.479556332894109
food,4.3,Solo,42.0,4.383760103830677
food,4.3,Family,72.0,4.528716339133974
food,4.3,Couple,78.0,4.577724843023248
food,4.3,Friends,84.0,4.584029445668854
food,4.6,Solo,42.0,4.750725808808758
food,4.6,Family,72.0,4.83310570220853
food,4.6,Couple,78.0,4.8032335930325125
food,4.6,Friends,84.0,4.943050048432412
food,4.7,Solo,42.0,4.823504212188766
food,4.7,Family,72.0,4.930159561136795
food,4.7,Couple,78.0,4.937296623850111
food,4.7,Friends,84.0,4.8516149533558375
food,4.2,Solo,42.0,4.200144063330358
food,4.2,Family,72.0,4.469513497363042
food,4.2,Couple,78.0,4.501693635972424
food,4.2,Friends,84.0,4.541125120372812
food,4.4,Solo,42.0,4.507996719243723
food,4.4,Family,72.0,4.54310199690671
food,4.4,Couple,78.0,4.761558091710707
food,4.4,Friends,84.0,4.717470320895921
shopping,4.3,Solo,67.5,4.3537946311066875
shopping,4.3,Family,105.0,4.373675829691921
shopping,4.3,Couple,90.0,4.530007554471861
shopping,4.3,Friends,97.5,4.565330397780287
shopping,4.2,Solo,67.5,4.442200593499448
shopping,4.2,Family,105.0,4.215709925913438
shopping,4.2,Couple,90.0,4.320815372696543
shopping,4.2,Friends,97.5,4.395552069476727
shopping,4.5,Solo,67.5,4.693328580439239
shopping,4.5,Family,105.0,4.506132319112724
shopping,4.5,Couple,90.0,4.6550930003343485
shopping,4.5,Friends,97.5,4.689853835862861
shopping,4.4,Solo,67.5,4.540545357053001
shopping,4.4,Family,105.0,4.499900797525513
shopping,4.4,Couple,90.0,4.601588372607374
shopping,4.4,Friends,97.5,4.685230396326198
hotel,4.9,Solo,30.0,4.935784415097612
hotel,4.9,Family,30.0,4.82407610338855
hotel,4.9,Couple,30.0,4.836584803499635
hotel,4.9,Friends,30.0,4.811948341162644
hotel,4.8,Solo,30.0,4.890800602042996
hotel,4.8,Family,30.0,4.76018504321566
hotel,4.8,Couple,30.0,4.852285550596564
hotel,4.8,Friends,30.0,4.8719793518119765
attraction,4.4,Solo,72.0,4.631702296178007
attraction,4.4,Family,117.0,4.702318812011729
attraction,4.4,Couple,99.00000000000001,4.496386742893089
attraction,4.4,Friends,108.0,4.640735848562811
attraction,4.6,Solo,72.0,4.799365270489845
attraction,4.6,Family,117.0,4.999999161475609
attraction,4.6,Couple,99.00000000000001,4.811263835560109
attraction,4.6,Friends,108.0,4.898325414444452
attraction,4.5,Solo,72.0,4.735027623674249
attraction,4.5,Family,117.0,4.834512907285877
attraction,4.5,Couple,99.00000000000001,4.645639319432275
attraction,4.5,Friends,108.0,4.63029728361633
attraction,4.7,Solo,72.0,4.861848625423475
attraction,4.7,Family,117.0,4.914710856700474
attraction,4.7,Couple,99.00000000000001,4.776278045943101
attraction,4.7,Friends,108.0,4.8115455004110945
attraction,4.3,Solo,72.0,4.573434538375545
attraction,4.3,Family,117.0,4.531955571069274
attraction,4.3,Couple,99.00000000000001,4.49751266730371
attraction,4.3,Friends,108.0,4.434500882409437
attraction,4.2,Solo,72.0,4.487787690091393
attraction,4.2,Family,117.0,4.42424413887622
attraction,4.2,Couple,99.00000000000001,4.43803244167861
attraction,4.2,Friends,108.0,4.427843890262012
attraction,4.5,Solo,72.0,4.631059963253577
attraction,4.5,Family,117.0,4.85437118789084
attraction,4.5,Couple,99.00000000000001,4.666125032406818
attraction,4.5,Friends,108.0,4.603738576323604
attraction,4.3,Solo,72.0,4.59324827385383
attraction,4.3,Family,117.0,4.603589224843986
attraction,4.3,Couple,99.00000000000001,4.498152612875797
attraction,4.3,Friends,108.0,4.495758281064565
food,4.6,Solo,42.0,4.682809200645463
food,4.6,Family,72.0,4.764529672839917
food,4.6,Couple,78.0,4.964582128368498
food,4.6,Friends,84.0,4.761366240265636
food,4.5,Solo,42.0,4.606048552451554
food,4.5,Family,72.0,4.764654481511507
food,4.5,Couple,78.0,4.768688693050954
food,4.5,Friends,84.0,4.827341512990217
food,4.4,Solo,42.0,4.438158390762666
food,4.4,Family,72.0,4.588552129144427
food,4.4,Couple,78.0,4.645143078113339
food,4.4,Friends,84.0,4.653073092671557
food,4.3,Solo,42.0,4.308769216160605
food,4.3,Family,72.0,4.475888907843945
food,4.3,Couple,78.0,4.680038872684104
food,4.3,Friends,84.0,4.465152169676951
food,4.2,Solo,42.0,4.223670792807306
food,4.2,Family,72.0,4.309837619765288
food,4.2,Couple,78.0,4.42971011715976
food,4.2,Friends,84.0,4.514511519877199
shopping,4.4,Solo,67.5,4.52669360006492
shopping,4.4,Family,105.0,4.444399100096871
shopping,4.4,Couple,90.0,4.584920324514753
shopping,4.4,Friends,97.5,4.749254431222064
shopping,4.2,Solo,67.5,4.370527317514512
shopping,4.2,Family,105.0,4.394795277697729
shopping,4.2,Couple,90.0,4.433048527553046
shopping,4.2,Friends,97.5,4.488856815300387
shopping,4.3,Solo,67.5,4.517079373358736
shopping,4.3,Family,105.0,4.4101046525642635
shopping,4.3,Couple,90.0,4.4002292036808575
shopping,4.3,Friends,97.5,4.641679312992092
shopping,4.1,Solo,67.5,4.276275252849329
shopping,4.1,Family,105.0,4.28125370641546
shopping,4.1,Couple,90.0,4.240368165945896
shopping,4.1,Friends,97.5,4.301496290420906
hotel,4.7,Solo,30.0,4.644951021302944
hotel,4.7,Family,30.0,4.69775299735144
hotel,4.7,Couple,30.0,4.649683618849966
hotel,4.7,Friends,30.0,4.667823006494779
hotel,4.8,Solo,30.0,4.7161439145751975
hotel,4.8,Family,30.0,4.770101348040218
hotel,4.8,Couple,30.0,4.771673217390012
hotel,4.8,Friends,30.0,4.741304842817836
attraction,4.5,Solo,72.0,4.610748289627008
attraction,4.5,Family,117.0,4.704893293774239
attraction,4.5,Couple,99.00000000000001,4.573909190136177
attraction,4.5,Friends,108.0,4.796421029404931
attraction,4.6,Solo,72.0,4.7659399412306
attraction,4.6,Family,117.0,4.800993195505658
attraction,4.6,Couple,99.00000000000001,4.787192851982671
attraction,4.6,Friends,108.0,4.834810515090894
attraction,4.7,Solo,72.0,4.94546268208159
attraction,4.7,Family,117.0,4.93052450839971
attraction,4.7,Couple,99.00000000000001,4.840571970608757
attraction,4.7,Friends,108.0,4.989843220552423
attraction,4.3,Solo,72.0,4.562057343820938
attraction,4.3,Family,117.0,4.6278480513599245
attraction,4.3,Couple,99.00000000000001,4.476592387800531
attraction,4.3,Friends,108.0,4.4960232360930545
attraction,4.4,Solo,72.0,4.670039388801647
attraction,4.4,Family,117.0,4.780986430382391
attraction,4.4,Couple,99.00000000000001,4.615554721855038
attraction,4.4,Friends,108.0,4.566102987999161
attraction,4.5,Solo,72.0,4.701752232737867
attraction,4.5,Family,117.0,4.723836182069811
attraction,4.5,Couple,99.00000000000001,4.635115856913622
attraction,4.5,Friends,108.0,4.621152037467886
attraction,4.4,Solo,72.0,4.668595715795998
attraction,4.4,Family,117.0,4.63967961417001
attraction,4.4,Couple,99.00000000000001,4.625814936716322
attraction,4.4,Friends,108.0,4.617628601083467
attraction,4.2,Solo,72.0,4.365600616172106
attraction,4.2,Family,117.0,4.4778751287815055
attraction,4.2,Couple,99.00000000000001,4.440578924260539
attraction,4.2,Friends,108.0,4.453678029720687
food,4.3,Solo,42.0,4.412147509326124
food,4.3,Family,72.0,4.442958932177044
food,4.3,Couple,78.0,4.5231258630237035
food,4.3,Friends,84.0,4.607449341679217
food,4.2,Solo,42.0,4.235463940843147
food,4.2,Family,72.0,4.479325487749721
food,4.2,Couple,78.0,4.573763829547482
food,4.2,Friends,84.0,4.439514027947416
food,4.4,Solo,42.0,4.471045316314809
food,4.4,Family,72.0,4.6462455671795935
food,4.4,Couple,78.0,4.705890785269146
food,4.4,Friends,84.0,4.583939368896304
food,4.3,Solo,42.0,4.348675459320346
food,4.3,Family,72.0,4.480882973270672
food,4.3,Couple,78.0,4.608503708230931
food,4.3,Friends,84.0,4.484874322896002
food,4.4,Solo,42.0,4.405935953779357
food,4.4,Family,72.0,4.570493050920911
food,4.4,Couple,78.0,4.752535915644069
food,4.4,Friends,84.0,4.633986379500595
shopping,4.3,Solo,67.5,4.546146868323033
shopping,4.3,Family,105.0,4.4942026234232575
shopping,4.3,Couple,90.0,4.503851072437426
shopping,4.3,Friends,97.5,4.542972390964722
shopping,4.4,Solo,67.5,4.497260380281796
shopping,4.4,Family,105.0,4.5388755574616
shopping,4.4,Couple,90.0,4.541730626300303
shopping,4.4,Friends,97.5,4.588419809449097
shopping,4.3,Solo,67.5,4.4311150096414735
shopping,4.3,Family,105.0,4.302129670431503
shopping,4.3,Couple,90.0,4.518874255027012
shopping,4.3,Friends,97.5,4.507076776474197
shopping,4.2,Solo,67.5,4.43065020881812
shopping,4.2,Family,105.0,4.313873413280544
shopping,4.2,Couple,90.0,4.448595431728353
shopping,4.2,Friends,97.5,4.382657116840469
hotel,4.9,Solo,30.0,4.9510470581353125
hotel,4.9,Family,30.0,4.860919755569465
hotel,4.9,Couple,30.0,4.951822702597436
hotel,4.9,Friends,30.0,4.94723037000231
hotel,4.7,Solo,30.0,4.624955016350881
hotel,4.7,Family,30.0,4.687583345698122
hotel,4.7,Couple,30.0,4.64834841050898
hotel,4.7,Friends,30.0,4.75625158879065
attraction,4.6,Solo,72.0,4.828032513340039
attraction,4.6,Family,117.0,4.856334314613417
attraction,4.6,Couple,99.00000000000001,4.722518888241316
attraction,4.6,Friends,108.0,4.737743609759225
attraction,4.5,Solo,72.0,4.730409098874751
attraction,4.5,Family,117.0,4.736329812511491
attraction,4.5,Couple,99.00000000000001,4.70821087153892
attraction,4.5,Friends,108.0,4.658301513289591
attraction,4.4,Solo,72.0,4.6693843206773
attraction,4.4,Family,117.0,4.7779011984767905
attraction,4.4,Couple,99.00000000000001,4.477833910557605
attraction,4.4,Friends,108.0,4.679628443243793
attraction,4.5,Solo,72.0,4.79041776351602
attraction,4.5,Family,117.0,4.749464173802891
attraction,4.5,Couple,99.00000000000001,4.6781172425797335
attraction,4.5,Friends,108.0,4.730236134368505
attraction,4.6,Solo,72.0,4.708501711004105
attraction,4.6,Family,117.0,4.886160269509932
attraction,4.6,Couple,99.00000000000001,4.794391091764414
attraction,4.6,Friends,108.0,4.738858223070868
attraction,4.3,Solo,72.0,4.4145506964712435
attraction,4.3,Family,117.0,4.654306785549939
attraction,4.3,Couple,99.00000000000001,4.472836355848857
attraction,4.3,Friends,108.0,4.452041653498318
attraction,4.7,Solo,72.0,4.9755705082186195
attraction,4.7,Family,117.0,5.0
attraction,4.7,Couple,99.00000000000001,4.917301652411709
attraction,4.7,Friends,108.0,4.8388386685406495
attraction,4.2,Solo,72.0,4.315151895323134
attraction,4.2,Family,117.0,4.46880527797194
attraction,4.2,Couple,99.00000000000001,4.447274124541339
attraction,4.2,Friends,108.0,4.321490042682476
food,4.2,Solo,42.0,4.364426890577923
food,4.2,Family,72.0,4.410933243147035
food,4.2,Couple,78.0,4.401887276082995
food,4.2,Friends,84.0,4.462201671553827
food,4.3,Solo,42.0,4.393900482239034
food,4.3,Family,72.0,4.419871032993614
food,4.3,Couple,78.0,4.6255400582373785
food,4.3,Friends,84.0,4.63468536369914
food,4.5,Solo,42.0,4.539465494453519
food,4.5,Family,72.0,4.665961710295613
food,4.5,Couple,78.0,4.809660565432065
food,4.5,Friends,84.0,4.7338838033988
food,4.2,Solo,42.0,4.326389879637149
food,4.2,Family,72.0,4.48189971846643
food,4.2,Couple,78.0,4.464828316123188
food,4.2,Friends,84.0,4.505574306860694
food,4.4,Solo,42.0,4.5146681763086045
food,4.4,Family,72.0,4.693446359539311
food,4.4,Couple,78.0,4.753661780241951
food,4.4,Friends,84.0,4.673559439169487
shopping,4.3,Solo,67.5,4.3717019016327265
shopping,4.3,Family,105.0,4.404893084664285
shopping,4.3,Couple,90.0,4.481667011782644
shopping,4.3,Friends,97.5,4.510554347441653
shopping,4.2,Solo,67.5,4.401269685936197
shopping,4.2,Family,105.0,4.348995173105485
shopping,4.2,Couple,90.0,4.403334633443298
shopping,4.2,Friends,97.5,4.484706153776379
shopping,4.5,Solo,67.5,4.706611612594606
shopping,4.5,Family,105.0,4.508294596433929
shopping,4.5,Couple,90.0,4.642559249455297
shopping,4.5,Friends,97.5,4.831192094358448
shopping,4.3,Solo,67.5,4.5106565174472575
shopping,4.3,Family,105.0,4.332715474410624
shopping,4.3,Couple,90.0,4.4022971173282635
shopping,4.3,Friends,97.5,4.493753492388423
hotel,4.8,Solo,30.0,4.753299798984143
hotel,4.8,Family,30.0,4.732191823626813
hotel,4.8,Couple,30.0,4.81418173526082
hotel,4.8,Friends,30.0,4.837347142896314
hotel,4.8,Solo,30.0,4.735674474916518
hotel,4.8,Family,30.0,4.701762683866641
hotel,4.8,Couple,30.0,4.725014814148241
hotel,4.8,Friends,30.0,4.727679933297816
attraction,4.7,Solo,72.0,4.917398016047024
attraction,4.7,Family,117.0,5.0
attraction,4.7,Couple,99.00000000000001,4.766371210268547
attraction,4.7,Friends,108.0,4.9865329436781884
attraction,4.5,Solo,72.0,4.701082866064724
attraction,4.5,Family,117.0,4.87331695226276
attraction,4.5,Couple,99.00000000000001,4.670746616940185
attraction,4.5,Friends,108.0,4.725096928835107
attraction,4.4,Solo,72.0,4.656847179681726
attraction,4.4,Family,117.0,4.688241953775855
attraction,4.4,Couple,99.00000000000001,4.612772553778962
attraction,4.4,Friends,108.0,4.660409235546969
attraction,4.3,Solo,72.0,4.4207250452819356
attraction,4.3,Family,117.0,4.533167560417508
attraction,4.3,Couple,99.00000000000001,4.411977911269012
attraction,4.3,Friends,108.0,4.554891358427652
attraction,4.2,Solo,72.0,4.385771072269042
attraction,4.2,Family,117.0,4.478933908770366
attraction,4.2,Couple,99.00000000000001,4.4251507614803325
attraction,4.2,Friends,108.0,4.463436433362298
attraction,4.2,Solo,72.0,4.441157453154856
attraction,4.2,Family,117.0,4.57053572991244
attraction,4.2,Couple,99.00000000000001,4.326715070670624
attraction,4.2,Friends,108.0,4.393534473406795
attraction,4.4,Solo,72.0,4.65068385644513
attraction,4.4,Family,117.0,4.695500906894912
attraction,4.4,Couple,99.00000000000001,4.627786702574337
attraction,4.4,Friends,108.0,4.623151777818259
attraction,4.3,Solo,72.0,4.403184061018974
attraction,4.3,Family,117.0,4.699244847855909
attraction,4.3,Couple,99.00000000000001,4.371537284892424
attraction,4.3,Friends,108.0,4.57061512755901
attraction,4.1,Solo,72.0,4.382069837716274
attraction,4.1,Family,117.0,4.414584377650195
attraction,4.1,Couple,99.00000000000001,4.252604707988847
attraction,4.1,Friends,108.0,4.310264126344822
attraction,4.2,Solo,72.0,4.301480920831567
attraction,4.2,Family,117.0,4.548905456172002
attraction,4.2,Couple,99.00000000000001,4.266009509047345
attraction,4.2,Friends,108.0,4.364971868788177
attraction,4.5,Solo,72.0,4.639524732628134
attraction,4.5,Family,117.0,4.864122136362317
attraction,4.5,Couple,99.00000000000001,4.598707222347345
attraction,4.5,Friends,108.0,4.6852494123515225
attraction,4.0,Solo,72.0,4.227734403842568
attraction,4.0,Family,117.0,4.278714636081514
attraction,4.0,Couple,99.00000000000001,4.05556983182616
attraction,4.0,Friends,108.0,4.179187174107547
shopping,4.0,Solo,67.5,4.161828032605608
shopping,4.0,Family,105.0,4.138895933290578
shopping,4.0,Couple,90.0,4.197940799401801
shopping,4.0,Friends,97.5,4.248353998299055
shopping,4.3,Solo,67.5,4.425727580868372
shopping,4.3,Family,105.0,4.347598864870006
shopping,4.3,Couple,90.0,4.483984972531855
shopping,4.3,Friends,97.5,4.566796004598579
shopping,4.2,Solo,67.5,4.38845079717316
shopping,4.2,Family,105.0,4.33496425385555
shopping,4.2,Couple,90.0,4.348200895438075
shopping,4.2,Friends,97.5,4.411320358290279
food,4.4,Solo,42.0,4.402555877929047
food,4.4,Family,72.0,4.590000839936443
food,4.4,Couple,78.0,4.709455713462773
food,4.4,Friends,84.0,4.6062288937049525
food,4.3,Solo,42.0,4.420272038043297
food,4.3,Family,72.0,4.450788848621338
food,4.3,Couple,78.0,4.575636609149403
food,4.3,Friends,84.0,4.626624925061029
food,4.2,Solo,42.0,4.39423283624349
food,4.2,Family,72.0,4.40396457140218
food,4.2,Couple,78.0,4.585126052200375
food,4.2,Friends,84.0,4.503243420955823
food,4.4,Solo,42.0,4.411477985673035
food,4.4,Family,72.0,4.690949645918369
food,4.4,Couple,78.0,4.711043679368466
food,4.4,Friends,84.0,4.736309056930707
food,4.5,Solo,42.0,4.60987747321203
food,4.5,Family,72.0,4.782574914398487
food,4.5,Couple,78.0,4.85425984598855
food,4.5,Friends,84.0,4.731177104311156
hotel,4.8,Solo,30.0,4.886054467879005
hotel,4.8,Family,30.0,4.784972314772368
hotel,4.8,Couple,30.0,4.805922064824841
hotel,4.8,Friends,30.0,4.824194588613596
hotel,4.7,Solo,30.0,4.775604896413949
hotel,4.7,Family,30.0,4.768453685970264
hotel,4.7,Couple,30.0,4.755976641522513
hotel,4.7,Friends,30.0,4.733402017335196
hotel,4.6,Solo,30.0,4.544108432858324
hotel,4.6,Family,30.0,4.646720009572982
hotel,4.6,Couple,30.0,4.534845255584988
hotel,4.6,Friends,30.0,4.57336925467685
